f_wb	m_wb	f_go	m_go	f_re	m_re	f_tx	m_tx	f_dg	m_dg	f_hd	m_hd	f_ac	m_ac
MFBST.12271	7.27155998867994	47.5979135636917	2.88430509199102	0	6.67113233001444	3.35211187011824	24.0866931224706	11.2201078888692	3.76740813905656	4.85418246429292	26.1760900030098	12.1163203647354	66.2537515785958	96.4076123805424
MFBST.12272	1928.79934499879	1283.85424607874	1235.5339031002	967.64262195044	2810.6576801245	2419.88741978145	1728.78662918191	1274.43240308128	3478.22408704894	2794.08635344953	1721.03727539094	1216.35567643287	4565.56388526674	2522.52850592406
MFBST.12273	12.2235844481825	52.7906825292006	3.96898626333884	17.1429436655769	33.0228687362908	17.2144212624911	30.9477383463535	64.2286503180207	21.4651871886031	19.0500207000726	129.941016954882	145.974743773075	32.7371764516951	32.5891870652057
MFBST.12274	234.684248271786	62.2078101581044	222.314269772064	104.032376175259	134.544970261577	129.272421177677	80.2931136515491	99.4439588421203	108.024436336597	71.5116169688832	104.301027941845	118.730177463599	82.0344878370456	98.443876689406
MFBST.12275	48.8728095068491	103.556047923853	24.1605884486178	377.886055796493	42.4165571525942	50.2196933771461	188.307392182235	149.629320483893	47.8386262090749	32.3266657284472	46.9981742837751	51.0164857026444	29.1596922485826	39.2400775649593
MFBST.12276	64.6732037731617	33.8623519941524	82.1721024078979	48.4467130854988	15.7598078202289	7.02034169955134	50.3771111380384	64.4329877545322	30.0021082158188	33.3420674770005	23.3342058642883	26.5596648642155	21.5325954376578	28.6885650601689
MFBST.12277	0.174864887739111	39.9634037398883	0	407.159679829537	0	0	0	3.04198076701979	0	0.521652892794374	0	0.443917846685171	1.79396455596482	3.52047773231644
MFBST.12278	45.197109273104	28.1290106045847	75.7573554146676	47.3628957506846	24.0287839764098	22.139142099707	21.2863414967912	21.0120842992464	13.672212440932	21.0250161231081	26.5776046789599	20.3653286960568	36.6904677051172	22.0740694147001
MFBST.12279	203.534667630122	77.0771852827266	236.788731298125	140.084370972509	66.2371423739616	64.2343221358452	58.8797114574493	51.7425052699532	61.5206530587737	78.3645949450117	71.7314604499078	76.5710617193414	73.5105000551351	53.6506096427073
MFBST.1228	0.173128558301934	29.8674493705672	0.125676785453738	0	0.786817363814834	1043.73063197888	1.00362227926918	0	0	0	0.694539585049402	0.42650788321576	1.87002609907484	0
MFBST.12280	30.2865249732568	85.8604953870963	6.61167902856702	8.78876152923057	693.895203539163	239.03421519482	206.651891264814	193.160903076814	114.762047415642	87.649507569199	158.754699706405	135.250377204762	234.70549184815	211.322515067274
MFBST.12281	107.977773905781	268.304375337503	115.235685407433	88.4125156838631	155.23940833616	120.223347671173	152.254875406594	178.672723758496	265.823172588395	271.590496096577	182.476934821486	213.815720814939	188.256891252134	229.592736041481
MFBST.12282	1.3608612914598	42.4438943809829	0	0	17.2865214599941	547.204526744612	18.0701690516457	30.9428215969405	3.51772423867231	2.58036042693639	6.72033364080444	8.03838052898155	8.18948434482256	21.5560668292807
MFBST.12283	188.12622594125	470.863445100416	135.90019181145	32.4523061945258	971.418317165369	1677.1076199698	633.14723941973	655.349826130269	368.43316025714	428.763194880207	685.742704202504	752.51321795547	721.224084738504	660.566061924545
MFBST.12284	9.57568283466733	42.309105590816	0	0	1.21541686162056	0	69.4333215996333	69.3059322418145	108.869924833797	130.879203461453	172.127278989353	223.398996360636	4.37824391931938	11.5194363057998
MFBST.12285	577.25915150263	91.3544194777759	820.988136170545	572.092259946269	8.50015150422452	5.65130892265511	6.52531723546927	1.33206821863563	5.19867768719526	4.61116392404294	1.38970046368802	1.71025810705609	4.49430301196473	0
MFBST.12286	56.4649794526411	509.748089895019	9.18657029265502	18.2883265795662	170.425804398788	165.794566266735	355.911025655187	459.287893527872	45.3422798288781	55.9968366564193	629.043821133727	781.703276544964	892.613444444075	1430.55945141363
MFBST.12287	146.637317917353	272.241736964228	98.2435106142426	760.26434291786	133.177933571458	116.3675675137	203.775473684514	197.090830482992	183.09676411466	169.307766655405	134.280140424576	129.607946173064	167.944863434744	209.272882781228
MFBST.12288	59.3181237497822	55.2052933209397	52.3728509020909	83.4823642184662	56.4578261053594	86.2755552504843	83.283877904901	91.3602046455424	59.933696848081	56.7639513827866	51.2870474403392	68.8922315298597	47.0789355115501	62.8301167518994
MFBST.12289	39.0980409612209	777.557685100569	2.37344807730847	4.47875540224165	138.129616982706	77.2634380731473	647.579949397102	1135.99437818276	44.074874185221	32.9797050698254	1087.19088443146	1585.70939454327	73.4505984987395	88.7179021302537
MFBST.1229	0.349729775478222	855.830216510998	0.485658765486299	2.23658843342382	4.40960740474431	25513.6286611826	1.41627204910173	1.45359784523653	0	2.89730941140625	4.94340825371835	1.52734568484537	4.37824391931938	7.60003491631743
MFBST.12290	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MFBST.12291	105.523621633984	133.09699014189	105.350023402355	969.660736729758	93.0853640764985	137.390813535627	50.1336038292559	41.6661114437092	123.236065060926	119.846507085577	51.1618270166781	61.3794641407375	87.6003666460717	115.361716602774
MFBST.12292	60.5387053050816	77.4336351364211	53.9488667911748	112.63676716081	53.6688485991295	38.5954925497832	105.746769850466	124.20373674384	61.8918351750081	55.8671050064983	42.4004645418312	45.4291862557814	34.6392984363123	78.7730686299114
MFBST.12293	206.081423216495	152.437118670676	200.358704701045	241.123159415707	125.926043782574	112.189770532123	145.885807480533	157.248082973436	133.847928315964	129.672902278981	208.647442185535	277.630987911458	121.303222815231	89.7927093958759
MFBST.12294	1.24085918648097	19.8101344005507	0.152003754853174	56.9535985150875	0	2.56367317567756	1.78429141447887	8.20825079573351	0	1.01540174855327	27.1118955604953	32.5841635614201	0.43585209154181	0.542793021856492
MFBST.12295	113.357508088211	178.402563036762	111.259045254654	133.502564458553	272.086715460814	321.053088386573	168.720551498471	206.120743225557	194.0814205051	292.830146933377	197.773580619481	231.621946521527	145.458399932395	182.59078423206
MFBST.12296	265.097940526754	444.160842296701	342.861377178531	1939.61281331248	248.204625719065	258.871114643657	269.207960654442	270.223199966966	279.543035670593	262.298922043438	370.711826476172	365.02957046623	353.28315450798	278.234562498652
MFBST.12297	1.24085918648097	107.493852870083	0	1112.04204685705	1.3616810561735	5.78354698422546	10.8271924275611	7.7465541229272	0.47092601738207	2.81824007313704	26.7596554192569	36.2246502440702	0.43585209154181	3.64788501141831
MFBST.12298	481.456241694838	971.710246170517	435.256630385878	2045.94065743406	1408.88274274091	845.546546062259	1368.08187552425	1364.25075161691	840.859316996171	719.932885709931	655.615347805196	603.413877939408	1626.39795916842	2367.56586751844
MFBST.12299	18.0661415937024	63.9948267829449	16.4083905228767	118.065189488093	88.9286717931056	54.4924820032754	56.2622885522753	41.8541052874557	11.6803453639902	20.4766077834545	109.994118268497	120.018154261632	126.532993396905	133.366048056378
MFBST.123	27.3393811485117	323.206345652986	1.52810554298708	2.90471644284791	9.20875166504994	20.8059995784279	245.770084502956	367.931296847412	5.2591085049534	7.48227587562053	1270.82651418625	1527.64938586654	23.8076078624923	29.8766529951406
MFBST.1230	0	31.72503040637	0	0	1.57363472762967	1067.25155475053	0	0	0	0	2.08610392950507	0.870425729900931	1.96626516291347	0
MFBST.12300	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MFBST.12301	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MFBST.12302	7.58309051654028	7.79346756947078	0	0.74552947780794	51.8983953797834	89.7747214795742	35.2093024816186	175.497296500289	15.4835081194334	26.0062900646048	15.9303421089952	85.5012936467556	356.266719819057	974.700184903792
MFBST.12303	11.4837837193545	146.159070107044	0	0	20.8154693251948	20.6535859250824	297.818599661255	383.318048527598	3.11920661231715	7.11759390675945	163.048263185261	207.47199258476	35.1335253763408	44.6961762016948
MFBST.12304	3.75369005214729	36.5889951947896	0	0	5.06723690710039	8.26108112677712	67.3445108464481	104.506583600492	0.568809520056981	3.47477037827158	43.4861425212439	48.7921292304647	4.09629926242856	5.71460703254589
MFBST.12305	675.480197348217	116.334411885905	1107.62324609553	91.5728311368298	115.669917372104	79.6584990238785	108.059525457248	59.9954581746608	38.590099507065	50.2475726093982	87.2800146171699	90.261541461837	145.008600952351	81.5546035589884
MFBST.12306	8.87296470932807	22.9071995231309	0	0	0	0	0	0.569970849461387	250.336748688086	158.856854680296	0	0	0.43585209154181	0
MFBST.12307	31.6430949776147	433.534322564328	2.77566445118808	4.43008310705373	35.0115117121683	52.5097663985439	351.798254019595	413.229302508107	12.5712069478484	12.1639379270408	944.109345301832	1233.90237392485	212.399035479373	172.73316305093
MFBST.12308	443.26070343929	606.411711356407	243.786989019326	90.931307510537	969.990707782195	543.764854090452	804.694470506082	492.457583558888	566.796160421655	728.90445178602	1027.27278708268	613.906845986868	2977.36248812296	4071.90699090484
MFBST.12309	37.5418954252929	28.7373393825769	23.1186707369045	23.3687216264707	46.5365133047846	61.7371984994201	45.189662535249	49.3715624765173	48.0406088890782	62.8557329461028	40.5830834896529	32.8192364874388	61.0275532350297	59.5359383703029
MFBST.1231	0	10.9055097896652	0	0	0	522.386393967137	0	0	0	0	1.39094305086645	0	3.17225454111642	0
MFBST.12310	0.347993446041045	29.1817384928143	0.389020826886548	242.246268399511	0	1.64299641966653	0	0	0	0	0	0	0	0
MFBST.12311	0	0.947281704113737	0	0	0	0	0	0	0	0	0	0.648466806558345	0	0
MFBST.12312	115.721544123994	46.9081266056322	156.90105005312	149.835597553148	35.811920325541	40.8600532985106	24.7756475523467	31.5310744091209	34.0321324496898	38.8281138536252	29.1296892019445	26.1598685473251	29.5337397389299	24.5744724878046
MFBST.12313	204.915573799061	299.105076468351	151.405497325535	60.0617901898911	374.124463199729	250.061061268258	260.006857537703	291.890772579903	380.893335295006	454.900772520704	292.5693021921	320.081034436212	427.175308870181	706.112475419916
MFBST.12314	22.3327376001037	22.3340172646677	13.1707041183352	15.9288718983806	59.3136966469976	17.5861626865951	16.3545789972192	40.5910613532695	43.4382207664285	39.6370960414928	15.5364259402577	21.4775508317377	121.105766431206	84.1469075426543
MFBST.12315	4208.46298600419	2470.69697904041	3349.44560300112	2260.8626334156	5811.60854731104	4146.05875677809	3913.07414107619	2550.45729131009	5688.09563699624	4413.09616397438	3426.98550173887	1709.73216158095	12851.7097254985	6557.53316412581
MFBST.12316	193.113691102158	362.127393808764	268.804547318027	1928.89676374222	78.8991909838992	57.240398565188	97.7045699457414	92.7837592486207	220.189844125066	140.585111678067	129.817846893824	140.833163542741	84.205255308209	91.7494903632124
MFBST.12317	142.069878786042	138.725989216408	136.351634498423	640.251034286804	46.7569817871521	60.0280830489683	57.6359038386655	58.2920458094188	133.014829047194	93.7212365809371	90.9534772602138	97.4936482339533	55.5283222072967	50.7113829974499
MFBST.12318	0	241.52168303711	0	777.297615632652	11.1685561284324	4905.95530044801	0	0	0	1.57487315206099	0	0	0	0
MFBST.12319	105.767520330543	683.505965613937	20.6251307298103	2251.62845831495	8875.81117915523	8164.84639746051	874.559353423795	976.387034120806	78.8241338400181	135.074977799286	802.017058724224	873.10529893679	352.541281034193	265.986912946017
MFBST.1232	0	128.33469912378	0	1249.93112565948	0	5.78354698422546	0	0	0	0	0	0.665876770027757	0	0.904965906536334
MFBST.12320	105.496403627881	5.02860229326055	165.652904030149	0	0.462861074575418	0	4.47846762393052	0	2.10682897753356	0	2.91200148539552	1.31857015077915	0	0.685729776220495
MFBST.12321	596.396522325176	909.823480559112	566.952386821501	2224.66902691279	908.926651552886	1514.5782228094	564.279165466916	514.917192995898	1124.61400155975	1024.4221856692	1560.58798987626	1879.30319858052	788.599523982456	840.509976346818
MFBST.12322	0	7.16434670372089	0	298.985176431952	0	3.15375477776273	0	0	0	0	0	0	0	0
MFBST.12323	0	25.6132924709688	0	500.727864976269	0	4.79675119742926	0	0	0	0	0	0	0	0
MFBST.12324	193.241774263032	468.250188688205	194.204999661313	1145.61416214044	554.509651039082	341.89118514659	431.716280478561	513.91605998414	253.855842318591	341.609520640163	612.807699550277	700.865351934769	292.93701514322	272.837604016079
MFBST.12325	25.1933570603657	21.3542737259264	31.6869467030219	11.3030191471839	26.710694465348	22.0428312104688	21.2863414967912	25.194006765189	16.3343534001433	20.5870753414202	28.3942034886378	36.2649275600551	30.9129621167005	27.8883353048896
MFBST.12326	61.0910812392938	38.9588301800004	61.7553772721836	48.6897373774143	56.0153136633827	75.1150020891644	55.6153117522143	63.623198495714	45.6944224020671	60.9559797735851	41.0705273921404	29.7513617284717	43.8579378830224	46.9118318444545
MFBST.12327	118.652437441008	143.830434253663	98.6842393952825	212.284348789955	194.058968112517	1133.54153443935	118.217743169319	102.918739795963	215.51969531668	204.715831480471	137.510522903777	109.55349693509	188.581541032317	159.906975271938
MFBST.12328	78.8561339352638	50.9637159561998	89.6834922479097	128.94484223073	53.0162499768225	57.0972440982776	41.1302265495658	29.5272448678598	52.0561057077434	48.780703399924	54.7732214833853	37.5731774139575	25.8760093090931	23.3129791678632
MFBST.12329	32.1157987006362	521.532822349754	0.311324864742133	8.30374738165718	201.664617203663	184.957606342212	1189.52703373463	727.00314548773	15.9969876463803	28.3894828482947	149.121017225027	84.3578054826017	105.267168606441	105.792404117957
MFBST.1233	0	125.407402606923	0.385024003378103	1077.02968450612	0	1.70911545045171	0	0	0	0	0	0.42650788321576	0	0
MFBST.12330	426.522917018832	817.514466520467	442.175746593715	2825.64593014901	428.470757919576	477.648828884971	475.889820047894	599.866847790759	346.714233515351	400.954895466832	597.916588789784	622.101887322681	587.925888141525	793.104555636942
MFBST.12331	0	60.825310719117	0	539.837399223112	1.08597948196027	0	0	0	1.1725747462241	0	0.277182737543265	0.221958923342586	2.34124504587974	0
MFBST.12332	7.65238315402864	37.4675728089827	0	3.7276473890397	55.7964969093823	107.712010884905	56.1950028444747	40.8754979844169	24.0537025577062	40.2376709999588	58.9269828758826	20.3433118099339	226.507038316837	282.652578399963
MFBST.12333	680.683413932438	645.86037294124	834.096068124342	818.487044350639	680.811469029178	708.658162448246	563.576337262083	736.700574920774	848.566866683885	1039.65727166463	573.88500354126	651.633445046609	528.438605653887	590.259085291077
MFBST.12334	0.347993446041045	0.515031544975769	0	0	0	0	1.06306319247054	1.71904564427447	0	0	3.84329090587815	6.47369230389951	0	0
MFBST.12335	312.949762685842	710.598615458852	215.680325018406	510.55642825426	611.561681154533	518.652926693362	483.112502796063	436.950149719667	687.239059300653	763.055667424449	527.769939319792	460.463690651832	1457.19141712365	2415.62883213744
MFBST.12336	0.222782352750686	0.365393314600164	0	0	0.462861074575418	0	0	0	0	0	0	0.443917846685171	0	0
MFBST.12337	0	87.0318272524743	0	1355.07618797443	0.405138953873521	2648.7427937839	0	0	0	4.69487603514936	1.06513256568054	0	1.49504621610857	0
MFBST.12338	0	0	0	2.20506999253088	0	0	0	0	0	0	0	0	0	0
MFBST.12339	332.578059034424	55.9121796075488	367.088304200385	184.848967256312	56.416244755346	113.339930471329	38.8171739267499	38.3063418544093	48.9436770550731	54.9520142696109	54.9158455316832	58.3401952831249	50.2755566314491	65.0827543024808
MFBST.1234	243.904702041739	165.631812973098	83.1949214011359	63.5057716108943	311.124862890254	881.958482207003	542.543466199276	101.407261390306	257.616887108202	390.055317627324	540.692319572131	65.1683271228403	1556.69648954498	179.762351563099
MFBST.12340	15.4150389115591	50.4973967423953	3.00289509569812	24.098177713375	22.5832530012786	57.7484346220282	35.9130831964344	39.901403044497	16.6357685990248	17.9788108774483	124.103720996885	162.922835034556	40.5151624031494	54.4660827038179
MFBST.12341	17.3691068473292	194.43465778486	0	2.17355155163794	26.7914725315531	16.7665979402158	116.2952324831	184.218589519496	11.8728943356994	7.52763065141193	573.182821653547	744.723186164099	80.6563176872546	187.334333097124
MFBST.12342	844.955204649639	8478.29466447979	2.27629007257832	160.748259498529	3913.45456864463	2814.25310843106	2927.1490197376	4883.14663917169	491.659776670256	638.269425289282	4445.91238025967	4780.07106209488	11934.0709847282	23121.7977269372
